timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1707550731304,1253,"search/collections/dog-products-2,746",200,OK,Stress Thread Group 3-3,text,true,,282063,1429,5,11,https://supertails.com/collections/dog-products,994,0,0
1707550731301,1283,"search/collections/dog-products-2,746",200,OK,Load Thread Group 2-3,text,true,,281773,1429,5,11,https://supertails.com/collections/dog-products,801,0,0
1707550732565,48,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Smoke Thread Group 1-1,text,true,,1935,1303,1,11,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,48,0,0
1707550732574,40,"search/cdn/shop/t/462/compiled_assets/styles.css-2,757",200,OK,Stress Thread Group 3-1,text,true,,1487,1317,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349331,40,0,0
1707550732250,372,"home/cart/update.js-2,625",200,OK,Stress Thread Group 3-5,text,true,,3100,1410,5,11,https://supertails.com/cart/update.js,372,0,0
1707550732587,48,"search/cdn/shop/t/462/compiled_assets/styles.css-2,757",200,OK,Stress Thread Group 3-3,text,true,,1473,1317,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349331,48,0,0
1707550732606,46,"search/cdn/shop/t/462/compiled_assets/styles.css-2,757",200,OK,Load Thread Group 2-3,text,true,,1469,1317,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349331,46,0,0
1707550732325,341,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Stress Thread Group 3-4,,true,,1128,3289,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,341,0,0
1707550732614,54,"search/checkouts/internal/preloads.js-2,758",200,OK,Stress Thread Group 3-1,text,true,,1850,1339,5,11,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,54,0,0
1707550732636,47,"search/checkouts/internal/preloads.js-2,758",200,OK,Stress Thread Group 3-3,text,true,,1846,1339,5,11,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,47,0,0
1707550732315,377,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Load Thread Group 2-4,,true,,1116,2500,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,377,0,0
1707550732653,47,"search/checkouts/internal/preloads.js-2,758",200,OK,Load Thread Group 2-3,text,true,,1857,1339,5,11,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,47,0,0
1707550732670,40,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Stress Thread Group 3-1,text,true,,1933,1303,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,40,0,0
1707550732684,40,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Stress Thread Group 3-3,text,true,,1941,1303,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,40,0,0
1707550732701,37,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Load Thread Group 2-3,text,true,,1941,1303,5,11,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,37,0,0
1707550732519,331,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Load Thread Group 2-1,,true,,1118,1898,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,331,0,0
1707550732516,382,"home/cart-2,630",200,OK,Load Thread Group 2-5,text,true,,4120,1300,5,11,https://supertails.com/cart?t=1707545490632&view=ajax,382,0,0
1707550732623,298,"home/cart-2,630",200,OK,Stress Thread Group 3-5,text,true,,4098,1300,5,11,https://supertails.com/cart?t=1707545490632&view=ajax,298,0,0
1707550732614,323,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Smoke Thread Group 1-1,,true,,1116,1898,1,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,323,0,0
1707550732667,302,"home/cart.json-2,726",200,OK,Stress Thread Group 3-4,text,true,,2292,1260,5,11,https://supertails.com/cart.json,302,0,0
1707550732693,317,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Load Thread Group 2-4,,true,,1118,3289,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,317,0,0
1707550732711,333,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Stress Thread Group 3-1,,true,,1118,1898,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,333,0,0
1707550732725,364,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Stress Thread Group 3-3,,true,,1114,1898,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,364,0,0
1707550732740,351,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Load Thread Group 2-3,,true,,1116,1898,5,11,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,351,0,0
1707550732851,309,"search/cart-2,770",200,OK,Load Thread Group 2-1,text,true,,4022,1281,5,11,https://supertails.com/cart?t=1707545536493&view=ajax,309,0,0
1707550732938,311,"search/cart-2,770",200,OK,Smoke Thread Group 1-1,text,true,,4046,1281,1,12,https://supertails.com/cart?t=1707545536493&view=ajax,311,0,0
1707550732901,357,"home/.well-known/shopify/monorail/unstable/produce_batch-2,637",200,OK,Load Thread Group 2-5,,true,,1120,4754,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,357,0,0
1707550732923,372,"home/.well-known/shopify/monorail/unstable/produce_batch-2,637",200,OK,Stress Thread Group 3-5,,true,,1116,4754,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,372,0,0
1707550733011,300,"home/cart.json-2,726",200,OK,Load Thread Group 2-4,text,true,,2283,1260,5,12,https://supertails.com/cart.json,300,0,0
1707550730854,2444,"search/collections/dog-products-2,746",200,OK,Stress Thread Group 3-2,text,true,,281818,1429,6,12,https://supertails.com/collections/dog-products,2176,0,0
1707550732971,348,"home/.well-known/shopify/monorail/v1/produce-2,728",200,OK,Stress Thread Group 3-4,,true,,1122,5768,6,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,348,0,0
1707550733045,295,"search/cart-2,770",200,OK,Stress Thread Group 3-1,text,true,,4029,1281,6,12,https://supertails.com/cart?t=1707545536493&view=ajax,295,0,0
1707550733323,44,"search/cdn/shop/t/462/compiled_assets/styles.css-2,757",200,OK,Stress Thread Group 3-2,text,true,,1477,1317,6,12,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349331,44,0,0
1707550733090,293,"search/cart-2,770",200,OK,Stress Thread Group 3-3,text,true,,4030,1281,6,12,https://supertails.com/cart?t=1707545536493&view=ajax,293,0,0
1707550733093,301,"search/cart-2,770",200,OK,Load Thread Group 2-3,text,true,,4032,1281,5,12,https://supertails.com/cart?t=1707545536493&view=ajax,301,0,0
1707550733369,65,"search/checkouts/internal/preloads.js-2,758",200,OK,Stress Thread Group 3-2,text,true,,1850,1339,6,12,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,65,0,0
1707550733163,311,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Load Thread Group 2-1,,true,,1116,3598,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,311,0,0
1707550733435,44,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Stress Thread Group 3-2,text,true,,1935,1303,6,12,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,44,0,0
1707550730921,2550,"search/collections/dog-products-2,746",200,OK,Load Thread Group 2-2,text,true,,282041,1429,5,12,https://supertails.com/collections/dog-products,2060,0,0
1707550733492,43,"search/cdn/shop/t/462/compiled_assets/styles.css-2,757",200,OK,Load Thread Group 2-2,text,true,,1477,1317,5,12,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349331,43,0,0
1707550733259,333,"home/.well-known/shopify/monorail/unstable/produce_batch-2,678",200,OK,Load Thread Group 2-5,,true,,1118,2292,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,333,0,0
1707550733537,58,"search/checkouts/internal/preloads.js-2,758",200,OK,Load Thread Group 2-2,text,true,,1855,1339,5,12,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,58,0,0
1707550733596,42,"search/cdn/shop/t/462/compiled_assets/scripts.js-2,760",200,OK,Load Thread Group 2-2,text,true,,1937,1303,5,12,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349331,42,0,0
1707550733297,343,"home/.well-known/shopify/monorail/unstable/produce_batch-2,678",200,OK,Stress Thread Group 3-5,,true,,1128,2292,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,343,0,0
1707550733254,388,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Smoke Thread Group 1-1,,true,,1120,3598,1,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,388,0,0
1707550733341,310,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Stress Thread Group 3-1,,true,,1120,3598,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,310,0,0
1707550733314,342,"home/.well-known/shopify/monorail/v1/produce-2,728",200,OK,Load Thread Group 2-4,,true,,1126,5768,5,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,342,0,0
1707550733384,336,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Stress Thread Group 3-3,,true,,1116,3598,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,336,0,0
1707550733396,343,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Load Thread Group 2-3,,true,,1130,3598,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,343,0,0
1707550733479,324,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Stress Thread Group 3-2,,true,,1116,1898,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,324,0,0
1707550733475,331,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Load Thread Group 2-1,,true,,1116,2614,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,331,0,0
1707550733593,338,"home/.well-known/shopify/monorail/unstable/produce_batch-2,677",200,OK,Load Thread Group 2-5,,true,,1118,1640,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,338,0,0
1707550733652,317,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Stress Thread Group 3-1,,true,,1116,2614,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,317,0,0
1707550733639,331,"search/.well-known/shopify/monorail/unstable/produce_batch-2,752",200,OK,Load Thread Group 2-2,,true,,1116,1898,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,331,0,0
1707550733643,332,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Smoke Thread Group 1-1,,true,,1120,2614,1,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,332,0,0
1707550733641,344,"home/.well-known/shopify/monorail/unstable/produce_batch-2,677",200,OK,Stress Thread Group 3-5,,true,,1126,1640,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,344,0,0
1707550733721,347,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Stress Thread Group 3-3,,true,,1126,2614,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550733741,333,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Load Thread Group 2-3,,true,,1116,2614,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,333,0,0
1707550733804,313,"search/cart-2,770",200,OK,Stress Thread Group 3-2,text,true,,4039,1281,6,12,https://supertails.com/cart?t=1707545536493&view=ajax,313,0,0
1707550733807,338,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Load Thread Group 2-1,,true,,1120,4887,5,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,338,0,0
1707550733972,300,"search/cart-2,770",200,OK,Load Thread Group 2-2,text,true,,4019,1281,5,12,https://supertails.com/cart?t=1707545536493&view=ajax,300,0,0
1707550733933,357,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Load Thread Group 2-5,,true,,1116,2500,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,357,0,0
1707550733971,338,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Stress Thread Group 3-1,,true,,1110,4887,6,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,338,0,0
1707550733976,353,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Smoke Thread Group 1-1,,true,,1120,4887,1,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,353,0,0
1707550733986,347,"home/.well-known/shopify/monorail/unstable/produce_batch-2,679",200,OK,Stress Thread Group 3-5,,true,,1118,2500,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550734075,351,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Load Thread Group 2-3,,true,,1120,4887,5,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,351,0,0
1707550734069,359,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Stress Thread Group 3-3,,true,,1110,4887,6,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,359,0,0
1707550734120,322,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Stress Thread Group 3-2,,true,,1116,3598,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,322,0,0
1707550734147,347,"search/.well-known/shopify/monorail/unstable/produce_batch-2,840",200,OK,Load Thread Group 2-1,,true,,1120,1638,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,347,0,0
1707550733219,1358,"home/-2,601",200,OK,Stress Thread Group 3-6,text,true,,170676,722,6,12,https://supertails.com/,1293,0,108
1707550734310,318,"search/.well-known/shopify/monorail/unstable/produce_batch-2,840",200,OK,Stress Thread Group 3-1,,true,,1120,1638,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,318,0,0
1707550734290,341,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Load Thread Group 2-5,,true,,1124,3289,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,341,0,0
1707550734290,344,"search/.well-known/shopify/monorail/unstable/produce_batch-2,774",200,OK,Load Thread Group 2-2,,true,,1114,3598,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,344,0,0
1707550734592,51,"home/cdn/shop/t/462/compiled_assets/styles.css-2,606",200,OK,Stress Thread Group 3-6,text,true,,1479,1267,6,12,https://supertails.com/cdn/shop/t/462/compiled_assets/styles.css?349329,51,0,0
1707550734333,353,"home/.well-known/shopify/monorail/unstable/produce_batch-2,680",200,OK,Stress Thread Group 3-5,,true,,1116,3289,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,353,0,0
1707550734644,68,"home/checkouts/internal/preloads.js-2,615",200,OK,Stress Thread Group 3-6,text,true,,1857,1289,6,12,https://supertails.com/checkouts/internal/preloads.js?permanent-domain=supertail.myshopify.com&locale=en-IN,67,0,0
1707550734330,388,"search/.well-known/shopify/monorail/unstable/produce_batch-2,840",200,OK,Smoke Thread Group 1-1,,true,,1116,1638,1,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,388,0,0
1707550734442,326,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Stress Thread Group 3-2,,true,,1116,2614,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,326,0,0
1707550734427,342,"search/.well-known/shopify/monorail/unstable/produce_batch-2,840",200,OK,Load Thread Group 2-3,,true,,1112,1638,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,342,0,0
1707550734429,345,"search/.well-known/shopify/monorail/unstable/produce_batch-2,840",200,OK,Stress Thread Group 3-3,,true,,1118,1638,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,345,0,0
1707550734495,339,"search/.well-known/shopify/monorail/unstable/produce_batch-2,855",200,OK,Load Thread Group 2-1,,true,,1116,2290,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,339,0,0
1707550734631,297,"home/cart.json-2,726",200,OK,Load Thread Group 2-5,text,true,,2273,1260,5,12,https://supertails.com/cart.json,296,0,0
1707550734629,327,"search/.well-known/shopify/monorail/unstable/produce_batch-2,855",200,OK,Stress Thread Group 3-1,,true,,1120,2290,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,327,0,0
1707550734635,352,"search/.well-known/shopify/monorail/unstable/produce_batch-2,781",200,OK,Load Thread Group 2-2,,true,,1118,2614,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,352,0,0
1707550734687,335,"home/cart.json-2,726",200,OK,Stress Thread Group 3-5,text,true,,2285,1260,6,12,https://supertails.com/cart.json,335,0,0
1707550734719,313,"search/.well-known/shopify/monorail/unstable/produce_batch-2,855",200,OK,Smoke Thread Group 1-1,,true,,1130,2290,1,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,313,0,0
1707550734713,319,"home/.well-known/shopify/monorail/unstable/produce_batch-2,610",200,OK,Stress Thread Group 3-6,,true,,1118,1829,6,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,319,0,0
1707550735033,59,"home/cdn/shop/t/462/compiled_assets/scripts.js-2,616",200,OK,Stress Thread Group 3-6,text,true,,1933,1253,6,12,https://supertails.com/cdn/shop/t/462/compiled_assets/scripts.js?349329,59,0,0
1707550734769,339,"search/.well-known/shopify/monorail/v1/produce-2,788",200,OK,Stress Thread Group 3-2,,true,,1110,4887,6,12,https://supertails.com/.well-known/shopify/monorail/v1/produce,339,0,0
1707550734770,340,"search/.well-known/shopify/monorail/unstable/produce_batch-2,855",200,OK,Load Thread Group 2-3,,true,,1112,2290,5,12,https://supertails.com/.well-known/shopify/monorail/unstable/produce_batch,340,0,0
